Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Is Pseudo	# Transcripts	# Exons in Gene	# Exons in Transcript	Gene Name or Symbol	Transcript Length
PBANKA_1018600	PBANKA_1018600.1	P. berghei ANKA	PbANKA_10_v3:785,032..785,517(+)	60S ribosomal protein L21, putative	No	1	1	1	RPL21	486
PBANKA_1018700	PBANKA_1018700.1	P. berghei ANKA	PbANKA_10_v3:787,049..788,522(+)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	1095
PBANKA_1018800	PBANKA_1018800.1	P. berghei ANKA	PbANKA_10_v3:788,987..791,218(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2232
PBANKA_1018900	PBANKA_1018900.1	P. berghei ANKA	PbANKA_10_v3:792,065..793,504(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	1113
PBANKA_1019000	PBANKA_1019000.1	P. berghei ANKA	PbANKA_10_v3:794,271..794,956(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	507
PBANKA_1019100	PBANKA_1019100.1	P. berghei ANKA	PbANKA_10_v3:795,710..798,691(-)	DEAD/DEAH box helicase, putative	No	1	1	1	N/A	2982
PBANKA_1019200	PBANKA_1019200.1	P. berghei ANKA	PbANKA_10_v3:799,573..801,655(+)	conserved Plasmodium protein, unknown function	No	1	7	7	N/A	891
PBANKA_1019300	PBANKA_1019300.1	P. berghei ANKA	PbANKA_10_v3:802,186..803,430(+)	enoyl-CoA hydratase, putative	No	1	1	1	N/A	1245
PBANKA_1019400	PBANKA_1019400.1	P. berghei ANKA	PbANKA_10_v3:807,057..808,341(-)	60S ribosomal protein L7-3, putative	No	1	3	3	N/A	855
PBANKA_1019500	PBANKA_1019500.1	P. berghei ANKA	PbANKA_10_v3:810,030..811,652(+)	60S ribosomal protein L5, putative	No	1	3	3	N/A	882
PBANKA_1019600	PBANKA_1019600.1	P. berghei ANKA	PbANKA_10_v3:813,138..817,601(-)	vacuolar protein sorting-associated protein 3, putative	No	1	3	3	VPS3	4083
PBANKA_1019700	PBANKA_1019700.1	P. berghei ANKA	PbANKA_10_v3:820,659..824,189(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3531
PBANKA_1019800	PBANKA_1019800.1	P. berghei ANKA	PbANKA_10_v3:825,024..827,003(-)	calcium-dependent protein kinase, putative	No	1	9	9	N/A	855
PBANKA_1019900	PBANKA_1019900.1	P. berghei ANKA	PbANKA_10_v3:829,704..833,588(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	3678
PBANKA_1020000	PBANKA_1020000.1	P. berghei ANKA	PbANKA_10_v3:833,698..838,095(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	4023
PBANKA_1020100	PBANKA_1020100.1	P. berghei ANKA	PbANKA_10_v3:838,445..843,057(-)	serine/threonine protein phosphatase 7	No	1	16	16	PP7	2865
PBANKA_1020200	PBANKA_1020200.1	P. berghei ANKA	PbANKA_10_v3:843,829..846,092(-)	peptidyl-prolyl cis-trans isomerase, putative	No	1	8	8	CYP52	1278
PBANKA_1020300	PBANKA_1020300.1	P. berghei ANKA	PbANKA_10_v3:846,713..848,518(-)	ankyrin-repeat protein, putative	No	1	1	1	N/A	1806
PBANKA_1020400	PBANKA_1020400.1	P. berghei ANKA	PbANKA_10_v3:851,197..852,711(+)	nucleolar GTP-binding protein 2, putative	No	1	1	1	NOG2	1515
PBANKA_1020500	PBANKA_1020500.1	P. berghei ANKA	PbANKA_10_v3:853,371..854,999(-)	14-3-3 protein, putative	No	1	1	1	N/A	1629
PBANKA_1020600	PBANKA_1020600.1	P. berghei ANKA	PbANKA_10_v3:856,834..858,291(+)	actin-related protein, putative	No	1	1	1	ARP4a	1458
PBANKA_1020700	PBANKA_1020700.1	P. berghei ANKA	PbANKA_10_v3:859,029..861,950(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2922
PBANKA_1020800	PBANKA_1020800.1	P. berghei ANKA	PbANKA_10_v3:863,452..864,870(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1419
PBANKA_1020900	PBANKA_1020900.1	P. berghei ANKA	PbANKA_10_v3:866,086..867,931(-)	ERAD-associated E3 ubiquitin-protein ligase HRD1, putative	No	1	4	4	HRD1	1521
PBANKA_1021000	PBANKA_1021000.1	P. berghei ANKA	PbANKA_10_v3:868,938..873,029(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4092
PBANKA_1021100	PBANKA_1021100.1	P. berghei ANKA	PbANKA_10_v3:874,347..875,312(+)	DnaJ protein, putative	No	1	1	1	N/A	966
PBANKA_1021200	PBANKA_1021200.1	P. berghei ANKA	PbANKA_10_v3:876,811..877,749(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	939
PBANKA_1021300	PBANKA_1021300.1	P. berghei ANKA	PbANKA_10_v3:879,003..880,076(+)	mitochondrial ribosomal protein L21 precursor, putative	No	1	1	1	N/A	1074
PBANKA_1021400	PBANKA_1021400.1	P. berghei ANKA	PbANKA_10_v3:880,698..881,287(+)	cytochrome c oxidase assembly protein COX14, putative	No	1	3	3	COX14	282
PBANKA_1021500	PBANKA_1021500.1	P. berghei ANKA	PbANKA_10_v3:881,428..881,925(+)	copper transporter, putative	No	1	1	1	CTR2	498
PBANKA_1021600	PBANKA_1021600.1	P. berghei ANKA	PbANKA_10_v3:882,577..883,953(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1377
PBANKA_1021700	PBANKA_1021700.1	P. berghei ANKA	PbANKA_10_v3:884,660..887,108(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	2076
PBANKA_1021800	PBANKA_1021800.1	P. berghei ANKA	PbANKA_10_v3:887,250..887,801(-)	mitochondrial import inner membrane translocase subunit TIM8, putative	No	1	3	3	TIM8	303
PBANKA_1021900	PBANKA_1021900.1	P. berghei ANKA	PbANKA_10_v3:888,469..890,062(+)	DNA-directed RNA polymerase III subunit RPC6, putative	No	1	6	6	RPC34	864
PBANKA_1022000	PBANKA_1022000.1	P. berghei ANKA	PbANKA_10_v3:891,797..892,591(+)	40S ribosomal protein S25, putative	No	1	3	3	N/A	318
PBANKA_1022100	PBANKA_1022100.1	P. berghei ANKA	PbANKA_10_v3:893,379..896,135(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	2757
PBANKA_1022200	PBANKA_1022200.1	P. berghei ANKA	PbANKA_10_v3:897,530..898,528(+)	DIX domain-containing protein, putative	No	1	4	4	N/A	525
PBANKA_1022300	PBANKA_1022300.1	P. berghei ANKA	PbANKA_10_v3:899,253..900,598(+)	mannose-1-phosphate guanyltransferase, putative	No	1	2	2	N/A	1245
PBANKA_1022400	PBANKA_1022400.1	P. berghei ANKA	PbANKA_10_v3:901,026..902,259(+)	dynein light chain, putative	No	1	4	4	N/A	777
PBANKA_1022500	PBANKA_1022500.1	P. berghei ANKA	PbANKA_10_v3:902,489..905,118(-)	surface protein P113	No	1	2	2	P113	2457
PBANKA_1022600	PBANKA_1022600.1	P. berghei ANKA	PbANKA_10_v3:907,721..909,872(+)	pantothenate kinase 1, putative	No	1	3	3	PANK1	1656
PBANKA_1022700	PBANKA_1022700.1	P. berghei ANKA	PbANKA_10_v3:910,827..913,565(+)	protein GPR89, putative	No	1	1	1	N/A	2739
PBANKA_1022800	PBANKA_1022800.1	P. berghei ANKA	PbANKA_10_v3:913,866..916,304(-)	glycine--tRNA ligase, putative	No	1	1	1	GlyRS	2439
PBANKA_1022900	PBANKA_1022900.1	P. berghei ANKA	PbANKA_10_v3:917,297..918,031(-)	DNL-type zinc finger protein, putative	No	1	1	1	HEP1	735
PBANKA_1023000	PBANKA_1023000.1	P. berghei ANKA	PbANKA_10_v3:918,618..922,079(+)	myosin-specific chaperone UNC, putative	No	1	1	1	UNC	3462
PBANKA_1023100	PBANKA_1023100.1	P. berghei ANKA	PbANKA_10_v3:924,629..929,200(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	4572
PBANKA_1023200	PBANKA_1023200.1	P. berghei ANKA	PbANKA_10_v3:930,334..931,927(+)	splicing factor 3B subunit 4, putative	No	1	3	3	SF3B4	1275
PBANKA_1023300	PBANKA_1023300.1	P. berghei ANKA	PbANKA_10_v3:933,336..935,090(+)	cleavage and polyadenylation specificity factor subunit 4, putative	No	1	1	1	CPSF4	1755
PBANKA_1023400	PBANKA_1023400.1	P. berghei ANKA	PbANKA_10_v3:936,065..937,847(+)	glutathione reductase, putative	No	1	3	3	GR	1494
PBANKA_1023500	PBANKA_1023500.1	P. berghei ANKA	PbANKA_10_v3:938,709..940,121(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1413
PBANKA_1023600	PBANKA_1023600.1	P. berghei ANKA	PbANKA_10_v3:941,325..944,484(+)	conserved Plasmodium protein, unknown function	No	1	12	12	N/A	1383
PBANKA_1023700	PBANKA_1023700.1	P. berghei ANKA	PbANKA_10_v3:945,267..945,917(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	651
PBANKA_1023800	PBANKA_1023800.1	P. berghei ANKA	PbANKA_10_v3:947,525..953,614(+)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	5709
PBANKA_1023900	PBANKA_1023900.1	P. berghei ANKA	PbANKA_10_v3:954,347..955,154(-)	glutathione S-transferase, putative	No	1	2	2	GST	618
PBANKA_1024000	PBANKA_1024000.1	P. berghei ANKA	PbANKA_10_v3:957,276..959,459(+)	thioredoxin-like protein, putative	No	1	3	3	ATrx1	1887
PBANKA_1024100	PBANKA_1024100.1	P. berghei ANKA	PbANKA_10_v3:960,267..963,290(-)	ATP-dependent rRNA helicase SPB4, putative	No	1	1	1	SPB4	3024
PBANKA_1024200	PBANKA_1024200.1	P. berghei ANKA	PbANKA_10_v3:966,477..969,845(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3369
PBANKA_1024300	PBANKA_1024300.1	P. berghei ANKA	PbANKA_10_v3:970,827..973,713(+)	ATP-dependent RNA helicase DBP4, putative	No	1	2	2	DBP4	2610
PBANKA_1024400	PBANKA_1024400.1	P. berghei ANKA	PbANKA_10_v3:979,705..980,115(-)	calmodulin, putative	No	1	1	1	N/A	411
PBANKA_1024500	PBANKA_1024500.1	P. berghei ANKA	PbANKA_10_v3:980,523..981,447(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	477
PBANKA_1024600	PBANKA_1024600.1	P. berghei ANKA	PbANKA_10_v3:983,423..993,187(+)	liver specific protein 1	No	1	1	1	LISP1	9765
PBANKA_1024700	PBANKA_1024700.1	P. berghei ANKA	PbANKA_10_v3:994,420..996,401(+)	ubiquitin fusion degradation protein 1, putative	No	1	10	10	UFD1	837
PBANKA_1024800	PBANKA_1024800.1	P. berghei ANKA	PbANKA_10_v3:997,090..998,164(+)	ATP synthase-associated protein, putative	No	1	4	4	N/A	435
PBANKA_1024900	PBANKA_1024900.1	P. berghei ANKA	PbANKA_10_v3:998,709..1,001,816(-)	DNA replication licensing factor MCM2, putative	No	1	2	2	MCM2	2916
PBANKA_1025000	PBANKA_1025000.1	P. berghei ANKA	PbANKA_10_v3:1,003,268..1,004,649(-)	conserved protein, unknown function	No	1	6	6	N/A	645
PBANKA_1025100	PBANKA_1025100.1	P. berghei ANKA	PbANKA_10_v3:1,007,455..1,020,165(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	12711
PBANKA_1025200	PBANKA_1025200.1	P. berghei ANKA	PbANKA_10_v3:1,022,185..1,023,555(+)	H/ACA ribonucleoprotein complex subunit 4, putative	No	1	1	1	CBF5	1371
PBANKA_1025300	PBANKA_1025300.1	P. berghei ANKA	PbANKA_10_v3:1,024,719..1,034,710(-)	rap guanine nucleotide exchange factor, putative	No	1	2	2	EPAC	9411
PBANKA_1025400	PBANKA_1025400.1	P. berghei ANKA	PbANKA_10_v3:1,036,069..1,039,347(-)	cysteine protease ATG4, putative	No	1	3	3	ATG4	3012
PBANKA_1025500	PBANKA_1025500.1	P. berghei ANKA	PbANKA_10_v3:1,040,860..1,053,635(-)	NOT family protein, putative	No	1	3	3	N/A	12510
PBANKA_1025600	PBANKA_1025600.1	P. berghei ANKA	PbANKA_10_v3:1,055,984..1,056,868(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	885
PBANKA_1025700	PBANKA_1025700.1	P. berghei ANKA	PbANKA_10_v3:1,058,107..1,059,261(-)	inner membrane complex protein 1l, putative	No	1	1	1	IMC1l	1155
PBANKA_1025800	PBANKA_1025800.1	P. berghei ANKA	PbANKA_10_v3:1,061,542..1,062,401(+)	prefoldin subunit 2, putative	No	1	4	4	N/A	387
PBANKA_1025900	PBANKA_1025900.1	P. berghei ANKA	PbANKA_10_v3:1,063,102..1,065,036(-)	lysine--tRNA ligase, putative	No	1	1	1	KRS2	1935
PBANKA_1026000	PBANKA_1026000.1	P. berghei ANKA	PbANKA_10_v3:1,065,721..1,066,704(+)	conserved protein, unknown function	No	1	5	5	N/A	432
PBANKA_1026100	PBANKA_1026100.1	P. berghei ANKA	PbANKA_10_v3:1,069,048..1,077,342(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	8295
PBANKA_1026200	PBANKA_1026200.1	P. berghei ANKA	PbANKA_10_v3:1,078,127..1,079,539(-)	NADP-specific glutamate dehydrogenase, putative	No	1	1	1	GDH1	1413
PBANKA_1026300	PBANKA_1026300.1	P. berghei ANKA	PbANKA_10_v3:1,081,107..1,084,866(+)	conserved protein, unknown function	No	1	15	15	N/A	1950
PBANKA_1026400	PBANKA_1026400.1	P. berghei ANKA	PbANKA_10_v3:1,084,999..1,086,269(-)	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D, putative	No	1	2	2	N/A	1179
PBANKA_1026500	PBANKA_1026500.1	P. berghei ANKA	PbANKA_10_v3:1,088,202..1,093,862(+)	metacaspase-3, putative	No	1	1	1	MCA3	5661
PBANKA_1026600	PBANKA_1026600.1	P. berghei ANKA	PbANKA_10_v3:1,096,165..1,098,906(+)	protein SEY1, putative	No	1	1	1	SEY1	2742
PBANKA_1026700	PBANKA_1026700.1	P. berghei ANKA	PbANKA_10_v3:1,099,945..1,101,000(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	669
PBANKA_1026800	PBANKA_1026800.1	P. berghei ANKA	PbANKA_10_v3:1,101,674..1,102,371(+)	zinc finger protein, putative	No	1	2	2	N/A	429
PBANKA_1026900	PBANKA_1026900.1	P. berghei ANKA	PbANKA_10_v3:1,102,859..1,104,124(-)	ribosomal RNA small subunit methyltransferase A1, putative	No	1	1	1	KsgA1	1266
PBANKA_1027000	PBANKA_1027000.1	P. berghei ANKA	PbANKA_10_v3:1,105,746..1,107,455(+)	serine palmitoyltransferase, putative	No	1	1	1	SPT	1710
PBANKA_1027100	PBANKA_1027100.1	P. berghei ANKA	PbANKA_10_v3:1,109,187..1,112,357(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3171
PBANKA_1027200	PBANKA_1027200.1	P. berghei ANKA	PbANKA_10_v3:1,113,282..1,116,996(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	3333
PBANKA_1027300	PBANKA_1027300.1	P. berghei ANKA	PbANKA_10_v3:1,117,694..1,121,485(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	3792
PBANKA_1027400	PBANKA_1027400.1	P. berghei ANKA	PbANKA_10_v3:1,123,145..1,124,158(-)	RNA-binding protein Nova-1, putative	No	1	1	1	N/A	1014
PBANKA_1027500	PBANKA_1027500.1	P. berghei ANKA	PbANKA_10_v3:1,125,555..1,126,172(-)	DNA-directed RNA polymerases I and III subunit RPAC2, putative	No	1	3	3	N/A	291
PBANKA_1027600	PBANKA_1027600.1	P. berghei ANKA	PbANKA_10_v3:1,126,700..1,128,695(-)	conserved protein, unknown function	No	1	3	3	N/A	1692
PBANKA_1027700	PBANKA_1027700.1	P. berghei ANKA	PbANKA_10_v3:1,130,641..1,131,615(+)	uracil-DNA glycosylase, putative	No	1	1	1	UDG	975
PBANKA_1027800	PBANKA_1027800.1	P. berghei ANKA	PbANKA_10_v3:1,132,541..1,135,852(+)	ATP-dependent protease, putative	No	1	1	1	N/A	3312
PBANKA_1027900	PBANKA_1027900.1	P. berghei ANKA	PbANKA_10_v3:1,136,930..1,137,670(+)	small nuclear ribonucleoprotein-associated protein B, putative	No	1	2	2	SMB1	585
PBANKA_1028000	PBANKA_1028000.1	P. berghei ANKA	PbANKA_10_v3:1,139,764..1,143,447(+)	ubiquitin carboxyl-terminal hydrolase, putative	No	1	3	3	N/A	3681
PBANKA_1028100	PBANKA_1028100.1	P. berghei ANKA	PbANKA_10_v3:1,144,564..1,145,949(-)	mRNA-capping enzyme subunit alpha, putative	No	1	1	1	N/A	1386
PBANKA_1028200	PBANKA_1028200.1	P. berghei ANKA	PbANKA_10_v3:1,148,039..1,154,984(+)	atypical protein kinase, ABC-1 family, putative	No	1	5	5	N/A	6360
PBANKA_1028300	PBANKA_1028300.1	P. berghei ANKA	PbANKA_10_v3:1,155,682..1,156,783(-)	serine/threonine protein phosphatase PP1	No	1	3	3	PP1	915
PBANKA_1028400	PBANKA_1028400.1	P. berghei ANKA	PbANKA_10_v3:1,159,709..1,160,368(-)	60S ribosomal protein L10, putative	No	1	1	1	N/A	660
PBANKA_1028500	PBANKA_1028500.1	P. berghei ANKA	PbANKA_10_v3:1,163,942..1,164,868(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	927
PBANKA_1028600	PBANKA_1028600.1	P. berghei ANKA	PbANKA_10_v3:1,165,776..1,167,812(-)	zinc finger protein, putative	No	1	1	1	N/A	2037
PBANKA_1028700	PBANKA_1028700.1	P. berghei ANKA	PbANKA_10_v3:1,171,587..1,173,903(+)	26S proteasome regulatory subunit RPN13, putative	No	1	11	11	RPN13	759
PBANKA_1028800	PBANKA_1028800.1	P. berghei ANKA	PbANKA_10_v3:1,174,112..1,175,600(-)	DnaJ protein, putative	No	1	3	3	N/A	1146
PBANKA_1028900	PBANKA_1028900.1	P. berghei ANKA	PbANKA_10_v3:1,177,384..1,178,814(-)	diphthamide biosynthesis protein 1, putative	No	1	1	1	DPH1	1431
PBANKA_1029000	PBANKA_1029000.1	P. berghei ANKA	PbANKA_10_v3:1,180,119..1,184,816(+)	conserved Plasmodium protein, unknown function	No	1	11	11	N/A	3282
PBANKA_1029100	PBANKA_1029100.1	P. berghei ANKA	PbANKA_10_v3:1,185,153..1,185,695(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	543
PBANKA_1029200	PBANKA_1029200.1	P. berghei ANKA	PbANKA_10_v3:1,187,023..1,188,120(+)	FeS assembly ATPase SufC	No	1	1	1	SufC	1098
PBANKA_1029300	PBANKA_1029300.1	P. berghei ANKA	PbANKA_10_v3:1,188,847..1,190,640(+)	30S ribosomal protein S9, putative	No	1	1	1	N/A	1794
PBANKA_1029400	PBANKA_1029400.1	P. berghei ANKA	PbANKA_10_v3:1,192,082..1,193,963(+)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	1029
PBANKA_1029500	PBANKA_1029500.1	P. berghei ANKA	PbANKA_10_v3:1,194,802..1,196,634(-)	conserved Plasmodium protein, unknown function	No	1	4	4	N/A	1512
PBANKA_1029600	PBANKA_1029600.1	P. berghei ANKA	PbANKA_10_v3:1,198,404..1,199,534(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1131
PBANKA_1029700	PBANKA_1029700.1	P. berghei ANKA	PbANKA_10_v3:1,200,871..1,202,719(-)	ubiquitin-conjugating enzyme E2, putative	No	1	7	7	N/A	921
PBANKA_1029800	PBANKA_1029800.1	P. berghei ANKA	PbANKA_10_v3:1,204,693..1,206,351(+)	glycylpeptide N-tetradecanoyltransferase, putative	No	1	4	4	NMT	1236
PBANKA_1029900	PBANKA_1029900.1	P. berghei ANKA	PbANKA_10_v3:1,206,798..1,209,923(-)	AAA family ATPase, putative	No	1	1	1	N/A	3126
PBANKA_1030000	PBANKA_1030000.1	P. berghei ANKA	PbANKA_10_v3:1,211,024..1,212,310(+)	deoxyhypusine synthase	No	1	1	1	DHS	1287
PBANKA_1030100	PBANKA_1030100.1	P. berghei ANKA	PbANKA_10_v3:1,213,170..1,214,433(-)	actin II	No	1	2	2	ACT2	1131
PBANKA_1030200	PBANKA_1030200.1	P. berghei ANKA	PbANKA_10_v3:1,217,124..1,226,022(+)	conserved Plasmodium protein, unknown function	No	1	5	5	N/A	8352
PBANKA_1030300	PBANKA_1030300.1	P. berghei ANKA	PbANKA_10_v3:1,227,809..1,228,551(+)	nuclear transport factor 2, putative	No	1	3	3	NTF2	378
PBANKA_1030400	PBANKA_1030400.1	P. berghei ANKA	PbANKA_10_v3:1,229,743..1,232,418(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	2325
PBANKA_1030500	PBANKA_1030500.1	P. berghei ANKA	PbANKA_10_v3:1,232,561..1,235,299(-)	mini-chromosome maintenance complex-binding protein, putative	No	1	1	1	MCMBP	2739
PBANKA_1030600	PBANKA_1030600.1	P. berghei ANKA	PbANKA_10_v3:1,237,181..1,238,167(-)	p1/s1 nuclease, putative	No	1	1	1	N/A	987
PBANKA_1030700	PBANKA_1030700.1	P. berghei ANKA	PbANKA_10_v3:1,239,339..1,240,784(+)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1446
PBANKA_1030800	PBANKA_1030800.1	P. berghei ANKA	PbANKA_10_v3:1,241,050..1,242,711(-)	methyltransferase, putative	No	1	1	1	N/A	1662
PBANKA_1030900	PBANKA_1030900.1	P. berghei ANKA	PbANKA_10_v3:1,243,249..1,244,910(-)	GTP-binding protein Obg1, putative	No	1	1	1	Obg1	1662
PBANKA_1031000	PBANKA_1031000.1	P. berghei ANKA	PbANKA_10_v3:1,245,466..1,248,510(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	2850
PBANKA_1031100	PBANKA_1031100.1	P. berghei ANKA	PbANKA_10_v3:1,250,119..1,255,548(+)	plastid replication-repair enzyme, putative	No	1	1	1	PREX	5430
PBANKA_1031200	PBANKA_1031200.1	P. berghei ANKA	PbANKA_10_v3:1,256,183..1,258,363(-)	DnaJ protein, putative	No	1	2	2	N/A	1710
PBANKA_1031300	PBANKA_1031300.1	P. berghei ANKA	PbANKA_10_v3:1,261,430..1,263,944(+)	rhomboid protease ROM8	No	1	4	4	ROM8	1911
PBANKA_1031400	PBANKA_1031400.1	P. berghei ANKA	PbANKA_10_v3:1,265,605..1,267,677(+)	conserved Plasmodium protein, unknown function	No	1	8	8	N/A	1122
PBANKA_1031500	PBANKA_1031500.1	P. berghei ANKA	PbANKA_10_v3:1,267,898..1,275,425(-)	conserved Plasmodium protein, unknown function	No	1	10	10	N/A	6276
PBANKA_1031600	PBANKA_1031600.1	P. berghei ANKA	PbANKA_10_v3:1,276,801..1,279,041(-)	ribosome maturation protein SBDS, putative	No	1	4	4	N/A	1854
PBANKA_1031700	PBANKA_1031700.1	P. berghei ANKA	PbANKA_10_v3:1,280,623..1,282,076(-)	ankyrin-repeat protein, putative	No	1	7	7	N/A	519
PBANKA_1031800	PBANKA_1031800.1	P. berghei ANKA	PbANKA_10_v3:1,285,014..1,286,226(+)	conserved protein, unknown function	No	1	2	2	N/A	1026
PBANKA_1031900	PBANKA_1031900.1	P. berghei ANKA	PbANKA_10_v3:1,287,545..1,288,942(-)	eukaryotic translation initiation factor 2 subunit gamma, putative	No	1	1	1	eIF2gamma	1398
PBANKA_1032000	PBANKA_1032000.1	P. berghei ANKA	PbANKA_10_v3:1,291,227..1,291,787(+)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	387
PBANKA_1032100	PBANKA_1032100.1	P. berghei ANKA	PbANKA_10_v3:1,292,452..1,294,266(-)	rhoptry-associated protein 1	No	1	1	1	RAP1	1815
PBANKA_1032200	PBANKA_1032200.1	P. berghei ANKA	PbANKA_10_v3:1,296,905..1,308,485(+)	WD repeat-containing protein, putative	No	1	2	2	N/A	11391
PBANKA_1032300	PBANKA_1032300.1	P. berghei ANKA	PbANKA_10_v3:1,309,355..1,311,625(-)	CTP synthase, putative	No	1	1	1	CTPS	2271
PBANKA_1032400	PBANKA_1032400.1	P. berghei ANKA	PbANKA_10_v3:1,314,206..1,315,929(-)	alpha/beta hydrolase, putative	No	1	7	7	N/A	936
PBANKA_1032500	PBANKA_1032500.1	P. berghei ANKA	PbANKA_10_v3:1,317,833..1,318,723(+)	ER membrane protein complex subunit 2, putative	No	1	1	1	EMC2	891
PBANKA_1032600	PBANKA_1032600.1	P. berghei ANKA	PbANKA_10_v3:1,319,892..1,321,595(-)	cytidine diphosphate-diacylglycerol synthase, putative	No	1	1	1	CDS	1704
PBANKA_1032700	PBANKA_1032700.1	P. berghei ANKA	PbANKA_10_v3:1,324,518..1,326,041(-)	CUGBP Elav-like family member 2, putative	No	1	1	1	CELF2	1524
PBANKA_1032800	PBANKA_1032800.1	P. berghei ANKA	PbANKA_10_v3:1,329,675..1,332,155(+)	conserved protein, unknown function	No	1	2	2	N/A	2370
PBANKA_1032900	PBANKA_1032900.1	P. berghei ANKA	PbANKA_10_v3:1,332,904..1,334,430(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	1527
PBANKA_1033000	PBANKA_1033000.1	P. berghei ANKA	PbANKA_10_v3:1,335,749..1,339,091(-)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	3024
PBANKA_1033100	PBANKA_1033100.1	P. berghei ANKA	PbANKA_10_v3:1,342,136..1,343,856(+)	conserved protein, unknown function	No	1	4	4	N/A	789
PBANKA_1033200	PBANKA_1033200.1	P. berghei ANKA	PbANKA_10_v3:1,345,033..1,346,190(-)	DNA damage-inducible protein 1, putative	No	1	1	1	DDI1	1158
PBANKA_1033300	PBANKA_1033300.1	P. berghei ANKA	PbANKA_10_v3:1,347,996..1,348,777(+)	conserved Plasmodium protein, unknown function	No	1	3	3	N/A	582
PBANKA_1033400	PBANKA_1033400.1	P. berghei ANKA	PbANKA_10_v3:1,349,301..1,352,585(-)	aldo-keto reductase, putative	No	1	1	1	N/A	3285
PBANKA_1033500	PBANKA_1033500.1	P. berghei ANKA	PbANKA_10_v3:1,353,548..1,355,238(+)	WD repeat-containing protein, putative	No	1	2	2	N/A	1599
PBANKA_1033600	PBANKA_1033600.1	P. berghei ANKA	PbANKA_10_v3:1,356,459..1,357,475(+)	tRNA-dihydrouridine synthase, putative	No	1	1	1	N/A	1017
PBANKA_1033700	PBANKA_1033700.1	P. berghei ANKA	PbANKA_10_v3:1,358,068..1,359,210(-)	conserved Plasmodium protein, unknown function	No	1	2	2	N/A	924
PBANKA_1033800	PBANKA_1033800.1	P. berghei ANKA	PbANKA_10_v3:1,361,795..1,381,517(+)	conserved protein, unknown function	No	1	2	2	N/A	19566
PBANKA_1033900	PBANKA_1033900.1	P. berghei ANKA	PbANKA_10_v3:1,382,338..1,383,324(-)	40S ribosomal protein S8e, putative	No	1	2	2	N/A	657
PBANKA_1034000	PBANKA_1034000.1	P. berghei ANKA	PbANKA_10_v3:1,385,814..1,386,371(-)	conserved Plasmodium protein, unknown function	No	1	1	1	N/A	558
PBANKA_1034100	PBANKA_1034100.1	P. berghei ANKA	PbANKA_10_v3:1,388,310..1,391,519(+)	FANCJ-like helicase, putative	No	1	1	1	FANCJ	3210
